สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ออสเตรเลีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
  3.27 เลนซ์,"1,610.9","1,343.0","1,242.6","1,035.9",-10.51,-16.63,-15.31,-16.63,0.47,0.42,0.42,0.37
   3.27.1 เลนซ์แว่นตา,"1,296.4",871.8,797.4,683.4,-15.86,-32.75,-32.18,-14.30,0.38,0.27,0.27,0.24
    (1) เลนซ์ที่ทำด้วยกระจก,,0.0,0.0,,,,,,,0.00,0.00,
    (2) เลนซ์ที่ทำด้วยวัสดุอื่นๆ(เมตริกตัน),"1,296.4",871.8,797.4,683.4,-15.86,-32.75,-32.18,-14.30,0.38,0.27,0.27,0.24
   3.27.2 เลนซ์สำหรับกล้องถ่ายรูปและเครื่องฉาย,311.9,469.3,443.2,351.0,21.68,50.48,53.55,-20.82,0.09,0.15,0.15,0.12
   3.27.3 เลนซ์อื่นๆ,2.6,1.9,1.9,1.6,-10.92,-27.67,-28.82,-16.41,0.00,0.00,0.00,0.00
  3.28 กล้องถ่ายรูปและอุปกรณ์,110.9,48.3,45.1,58.2,26.06,-56.47,-59.34,29.06,0.03,0.02,0.02,0.02
   3.28.1 กล้องถ่ายรูป(พันชิ้น),110.8,47.2,44.0,57.9,26.45,-57.38,-60.25,31.61,0.03,0.01,0.01,0.02
   3.28.2 เครื่องไฟแฟลชและหลอดไฟแฟลช(พันชิ้น),,0.0,,0.0,,,,,,0.00,,0.00
   3.28.3 ส่วนประกอบและอุปกรณ์กล้องถ่ายรูป,0.1,1.0,1.0,0.2,-77.73,"1,335.80","1,448.95",-83.04,0.00,0.00,0.00,0.00
  3.29 เครื่องสำอาง สบู่ และผลิตภัณฑ์รักษาผิว,"7,125.2","6,396.1","5,896.2","6,407.6",17.05,-10.23,-10.77,8.67,2.06,2.02,1.98,2.26
   3.29.1 เครื่องสำอาง เครื่องหอมและสบู่,"6,213.8","5,850.3","5,386.8","6,073.6",24.67,-5.85,-6.30,12.75,1.80,1.85,1.81,2.14
    (1) สิ่งปรุงแต่งที่ใช้แต่งหน้า หรือบำรุงผิว,"1,383.2","1,248.0","1,154.2","1,153.5",50.30,-9.77,-10.87,-0.07,0.40,0.39,0.39,0.41
    (2) สิ่งปรุงแต่งสำหรับใช้กับผม,"2,210.7","1,979.7","1,820.1","1,908.2",31.11,-10.45,-11.66,4.84,0.64,0.62,0.61,0.67
    (3) สิ่งปรุงแต่งเพื่ออนามัยในช่องปากและฟัน,"1,342.4","1,155.4","1,063.4","1,209.1",2.85,-13.93,-14.43,13.71,0.39,0.36,0.36,0.43
    (4) สิ่งปรุงแต่งที่ใช้โกนหนวด อาบน้ำและดับกลิ่นตัว,396.3,340.6,321.0,268.2,3.14,-14.06,-12.00,-16.46,0.11,0.11,0.11,0.09
    (5) สบู่,854.1,"1,104.5","1,006.0","1,534.0",24.07,29.32,32.52,52.49,0.25,0.35,0.34,0.54
    (6) หัวน้ำหอมและน้ำหอม,27.2,22.2,22.2,0.6,"31,544.87",-18.41,-18.41,-97.08,0.01,0.01,0.01,0.00
   3.29.2 วัตถุดิบเพื่อใช้ทำเครื่องสำอาง,911.4,545.8,509.3,334.0,-17.36,-40.12,-40.71,-34.43,0.26,0.17,0.17,0.12
    (1) เอสเซนเชียลออยล์,0.3,0.7,0.4,0.5,-51.06,149.78,62.26,24.90,0.00,0.00,0.00,0.00
    (2) ของผสมของสารที่มีกลิ่นหอม,0.2,1.3,1.3,4.4,-82.79,415.77,"1,006.53",250.19,0.00,0.00,0.00,0.00
    (3) สิ่งปรุงแต่งที่ใช้หล่อลื่น,67.5,44.9,42.6,45.6,12.30,-33.44,-32.76,7.06,0.02,0.01,0.01,0.02
    (4) ไขเทียมและไขปรุงแต่ง,31.4,26.9,26.2,25.8,-32.06,-14.14,-7.15,-1.54,0.01,0.01,0.01,0.01
    (5) สารอินทรีย์ที่เป็นตัวลดแรงตึงผิว,812.0,472.0,438.8,257.6,-18.36,-41.88,-42.79,-41.30,0.24,0.15,0.15,0.09
  3.30 หมวกและส่วนประกอบ,57.3,15.9,12.9,20.8,1.41,-72.33,-76.80,61.21,0.02,0.01,0.00,0.01
  3.31 เครื่องมือแพทย์และอุปกรณ์,174.2,185.2,170.4,247.0,-3.37,6.32,6.58,44.94,0.05,0.06,0.06,0.09
  3.32 ผลิตภัณฑ์เภสัชภัณฑ์,204.5,201.1,193.2,139.8,-16.54,-1.63,-0.84,-27.66,0.06,0.06,0.06,0.05
  3.33 ปูนซิเมนต์,588.2,"1,096.5","1,079.9","1,786.9",435.42,86.42,84.59,65.46,0.17,0.35,0.36,0.63
  3.34 หนังสือและสิ่งพิมพ์,36.6,33.1,31.1,17.2,-10.22,-9.40,-4.07,-44.78,0.01,0.01,0.01,0.01
  3.35 เครื่องถ่ายเอกสาร ส่วนประกอบและอุปกรณ์,55.7,16.6,15.4,12.4,5.79,-70.11,-71.76,-19.37,0.02,0.01,0.01,0.00
  3.36 แก้วและกระจก,806.9,688.3,644.6,575.3,-18.69,-14.70,-15.74,-10.75,0.23,0.22,0.22,0.20
   3.36.1 กระเปาะแก้วและส่วนประกอบใช้ทำหลอด,,,,,,,,,,,,
   3.36.2 โพล์ตกลาสและแก้วที่ขัดผิว,66.0,32.7,31.2,23.9,0.61,-50.52,-51.56,-23.36,0.02,0.01,0.01,0.01
   3.36.3 กระจกนิรภัย กระจกรถยนต์,354.1,356.9,341.4,283.7,-23.94,0.79,2.54,-16.90,0.10,0.11,0.11,0.10
   3.36.4 แก้วและกระจกอื่นๆ,386.8,298.7,272.0,267.7,-16.13,-22.76,-26.02,-1.58,0.11,0.09,0.09,0.09
  3.37 ผลิตภัณฑ์เบ็ดเตล็ด,71.0,74.4,68.1,66.4,0.95,4.85,-0.24,-2.51,0.02,0.02,0.02,0.02
   3.37.1 แปรงสีฟัน,9.8,10.1,9.8,13.7,-65.38,3.36,0.68,39.04,0.00,0.00,0.00,0.00
   3.37.2 ปากกาและดินสอ,26.9,33.0,31.3,26.0,86.86,22.49,17.90,-16.75,0.01,0.01,0.01,0.01
   3.37.3 เทียนไข,1.5,0.9,0.9,1.1,-30.21,-38.16,-35.19,14.65,0.00,0.00,0.00,0.00
   3.37.4 ไฟแช็ค,0.1,0.0,0.0,0.0,462.43,-59.92,-60.25,-82.90,0.00,0.00,0.00,0.00
   3.37.5 หวี กี๊บหนีบผม,6.3,10.9,7.7,4.9,31.36,72.67,48.88,-35.56,0.00,0.00,0.00,0.00
   3.37.6 กระติกสูญญากาศและส่วนประกอบ,3.1,3.0,3.0,1.8,-29.24,-1.92,-1.92,-40.31,0.00,0.00,0.00,0.00
   3.37.7 แปรงและอุปกรณ์ทำความสะอาด,4.5,6.6,6.1,6.3,-5.90,48.14,44.81,3.63,0.00,0.00,0.00,0.00
   3.37.8 ผลิตภัณฑ์เบ็ดเตล็ดอื่นๆ,18.8,9.8,9.2,12.5,62.51,-47.75,-48.73,35.92,0.01,0.00,0.00,0.00
  3.38 ผลิตภัณฑ์สังกะสี,1.5,1.4,1.3,2.5,16.32,-4.17,-6.09,97.53,0.00,0.00,0.00,0.00
  3.39 กระดาษและผลิตภัณฑ์กระดาษ,"2,945.9","2,585.9","2,409.8","1,741.0",0.59,-12.22,-12.75,-27.76,0.85,0.82,0.81,0.61
   3.39.1 กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,227.6,178.1,164.8,117.4,-41.90,-21.77,-21.74,-28.76,0.07,0.06,0.06,0.04
   3.39.2 กระดาษคราฟท์,1.0,0.2,0.2,0.0,414.62,-76.84,-76.84,-90.35,0.00,0.00,0.00,0.00
   3.39.3 กระดาษแข็ง,527.3,408.6,379.8,298.0,45.91,-22.52,-23.33,-21.55,0.15,0.13,0.13,0.11
   3.39.4 กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,"1,942.8","1,807.9","1,685.4","1,101.4",-1.85,-6.95,-7.80,-34.65,0.56,0.57,0.57,0.39
   3.39.5 บรรจุภัณฑ์กระดาษ (หีบ กล่อง ซองฯ),64.9,52.9,48.9,123.2,-12.36,-18.41,-19.88,152.04,0.02,0.02,0.02,0.04
   3.39.6 กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,182.3,138.2,130.7,101.0,49.71,-24.21,-21.24,-22.76,0.05,0.04,0.04,0.04
  3.40 ร่ม,0.5,0.4,0.1,0.5,-74.08,-11.05,-71.72,225.11,0.00,0.00,0.00,0.00
  3.41 แม่พิมพ์หุ่นแบบหล่อโลหะ,18.0,12.0,11.3,17.5,-20.03,-33.26,-35.71,54.57,0.01,0.00,0.00,0.01
  3.42 ของเบ็ดเตล็ดทำด้วยโลหะสามัญ,281.6,335.1,318.4,304.2,-23.20,19.00,22.89,-4.47,0.08,0.11,0.11,0.11
   3.42.1 กุญแจสายยู,30.2,26.9,25.2,20.3,-36.37,-10.89,-8.30,-19.31,0.01,0.01,0.01,0.01
   3.42.2 อุปกรณ์สำหรับยึดติด ทำด้วยโลหะ,135.0,186.0,175.7,158.4,-32.07,37.81,43.03,-9.82,0.04,0.06,0.06,0.06
   3.42.3 ตู้นิรภัยและตู้เอกสาร,2.1,0.0,0.0,0.0,"5,679.06",-99.28,-99.28,162.50,0.00,0.00,0.00,0.00
   3.42.4 รูปหล่อโลหะขนาดเล็ก,17.7,19.2,17.4,24.2,-4.88,8.38,4.58,39.10,0.01,0.01,0.01,0.01
   3.42.5 จุกและฝาเกลียว,63.2,74.7,72.8,65.8,-8.54,18.10,24.96,-9.64,0.02,0.02,0.02,0.02
   3.42.6 ของเบ็ดเตล็ดอื่น ๆ ทำด้วยโลหะสามัญ,33.3,28.2,27.3,35.4,2.12,-15.30,-14.17,29.57,0.01,0.01,0.01,0.01
  3.43 เครื่องจักรกลและส่วนประกอบของเครื่องจักรกล,"4,052.8","4,265.2","3,796.7","3,813.9",-6.31,5.24,2.88,0.45,1.17,1.35,1.27,1.35
   3.43.1 เครื่องจักรใช้ในการแปรรูปยางหรือพลาสติก,20.4,14.4,13.6,18.8,-43.84,-29.43,-25.36,38.24,0.01,0.00,0.00,0.01
   3.43.2 เครื่องจักรสิ่งทอ,148.6,134.9,128.4,136.1,10.08,-9.22,-13.50,6.02,0.04,0.04,0.04,0.05
   3.43.3 ลิฟต์ บันไดเลื่อน และเครื่องจักรสำหรับลำเลียงขนย้าย,100.2,86.0,83.6,93.2,18.28,-14.17,-13.61,11.47,0.03,0.03,0.03,0.03
   3.43.4 เครื่องจักรใช้ในอุตสาหกรรมการพิมพ์,71.1,85.4,78.6,31.1,19.17,20.11,18.13,-60.47,0.02,0.03,0.03,0.01
   3.43.5 เครื่องสูบเชื้อเพลิง ของเหลว และเครื่องสูบลม,289.8,306.8,271.6,463.4,-4.12,5.88,5.96,70.63,0.08,0.10,0.09,0.16
   3.43.6 บอยเลอร์,0.0,,,3.7,-99.99,,,,0.00,,,0.00
   3.43.7 เครื่องกังหันไอพ่นและกังหันอื่น ๆ,36.6,38.8,38.8,4.4,"13,057.48",5.94,23.50,-88.66,0.01,0.01,0.01,0.00
   3.43.8 เครื่องจักรที่ใช้กรอง แยกของเหลวหรือก๊าซ,747.3,"1,155.8","1,035.1","1,454.2",15.30,54.65,51.32,40.48,0.22,0.36,0.35,0.51
   3.43.9 เครื่องจักรที่ใช้ในการก่อสร้างและส่วนประกอบ,"1,512.1","1,517.8","1,271.0",722.7,-6.46,0.38,-5.05,-43.13,0.44,0.48,0.43,0.26
   3.43.10 เพลาส่งกำลังและข้อเหวี่ยง,164.4,102.6,96.6,95.6,19.98,-37.62,-38.64,-1.12,0.05,0.03,0.03,0.03
   3.43.11 เครื่องวัดรอบ เครื่องบอกความเร็วและอุปกรณ์,10.2,9.7,9.0,17.8,1.02,-5.50,-1.03,97.22,0.00,0.00,0.00,0.01
   3.43.12 เครื่องจักรกลและส่วนประกอบอื่น ๆ,952.2,813.2,770.5,773.0,-25.99,-14.59,-12.81,0.32,0.28,0.26,0.26,0.27
  3.44 อากาศยาน ยานอวกาศ และส่วนประกอบ(เมตริกตัน),923.5,135.9,129.4,"8,731.5",12.78,-85.29,20.23,"6,649.48",0.27,0.04,0.04,3.08
  3.45 เครื่องดนตรีและส่วนประกอบ,7.2,8.3,7.6,6.3,1.20,14.10,7.57,-16.74,0.00,0.00,0.00,0.00
  3.46 อาวุธ กระสุน รวมทั้งส่วนประกอบ,5.9,8.6,8.6,0.5,623.83,47.76,46.60,-94.44,0.00,0.00,0.00,0.00
  3.47 ทองแดงและของทำด้วยทองแดง,853.3,562.7,502.5,530.9,-70.12,-34.05,-32.19,5.64,0.25,0.18,0.17,0.19
   3.47.1 หลอดหรือท่อและอุปกรณ์ติดตั้งของหลอดหรือท่อทองแดง,76.3,20.7,19.1,21.7,-38.63,-72.86,-72.23,13.27,0.02,0.01,0.01,0.01
   3.47.2 ฟอยล์ทำด้วยทองแดง,,,,,,,,,,,,
   3.47.3 ท่อนและเส้นทำด้วยทองแดง,546.6,454.6,408.8,431.4,32.70,-16.84,-7.54,5.53,0.16,0.14,0.14,0.15
   3.47.4 เศษและของที่ใช้ไม่ได้ที่เป็นทองแดง,,,,,,,,,,,,
   3.47.5 ทองแดงและของทำด้วยทองแดงอื่น ๆ,230.4,87.5,74.6,77.8,-90.07,-62.04,-67.57,4.30,0.07,0.03,0.03,0.03
  3.48 สินค้าอุตสาหกรรมอื่น ๆ,"2,477.3","2,210.0","2,018.8","1,722.4",4.89,-10.79,-11.06,-14.68,0.72,0.70,0.68,0.61
 4. สินค้าแร่และเชื้อเพลิง,"4,479.3","4,008.0","3,819.5","2,147.7",55.66,-10.52,-7.29,-43.77,1.30,1.26,1.28,0.76
  4.1 ดีบุก,,,,,,,,,,,,
  4.2 แร่ยิบซัม,56.3,51.2,46.6,50.7,52.46,-9.09,-12.60,8.60,0.02,0.02,0.02,0.02
  4.3 ก๊าซปิโตรเลียมเหลว,,,,,,,,,,,,
  4.4 ก๊าซธรรมชาติ,,,,,,,,,,,,
  4.5 สังกะสี,,,,,,,,,,,,
  4.6 ตะกั่ว,,,,,,,,,,,,
  4.7 เฟลค์สปาร์,0.0,0.0,0.0,0.9,,-100.00,,,0.00,0.00,0.00,0.00
  4.8 แบไรท์,24.2,22.6,20.0,35.8,-7.27,-6.66,-10.48,79.01,0.01,0.01,0.01,0.01
  4.9 ฟลูออร์สปาร์,,,,,,,,,,,,
  4.10 สเตอวีไรต์,,,,,,,,,,,,
  4.11 น้ำมันดิบ(พันลิตร),569.6,541.2,541.2,0.0,"284,813,800.00",-4.99,-4.99,-100.00,0.16,0.17,0.18,0.00
  4.12 น้ำมันสำเร็จรูป,"3,395.1","2,952.6","2,802.3","1,738.9",38.20,-13.03,-9.00,-37.95,0.98,0.93,0.94,0.61
   4.12.1 น้ำมันเบนซิน(พันลิตร),0.0,,,,-100.00,,,,0.00,,,
   4.12.2 น้ำมันดีเซล(พันลิตร),,624.3,624.3,0.0,,,,-100.00,,0.20,0.21,0.00
   4.12.3 น้ำมันก๊าด(พันลิตร),,,,,,,,,,,,
   4.12.4 น้ำมันสำเร็จรูปอื่น ๆ(พันลิตร),"1,295.6",967.6,921.5,651.4,6.46,-25.32,-23.83,-29.32,0.38,0.31,0.31,0.23
   4.12.5 ปิโตรเลียมบิทูเมนและกากอื่น ๆ,"2,021.6","1,304.3","1,201.4","1,043.6",72.55,-35.48,-33.16,-13.13,0.59,0.41,0.40,0.37
   4.12.6 น้ำมันที่กลั่นจากทาร์ของถ่านหิน,77.9,56.4,55.0,43.9,14.40,-27.68,-23.53,-20.31,0.02,0.02,0.02,0.02
  4.13 สินค้าแร่และเชื้อเพลิงอื่น ๆ,434.0,440.4,409.4,321.5,21.27,1.47,3.61,-21.46,0.13,0.14,0.14,0.11
 5. อื่น ๆ (ธุรกรรมพิเศษ เช่น ของที่ออกไปกับตน),0.0,0.5,0.0,0.0,,,,,0.00,0.00,0.00,0.00
  ที่มา : ศูนย์เทคโนโลยีสารสนเทศและการสื่อสาร สำนักงานปลัดกระทรวงพาณิชย์ โดยความร่วมมือจากกรมศุลกากร,,,,,,,,,,,,
