สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
อินโดนีเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
    (3) สิ่งปรุงแต่งที่ใช้หล่อลื่น,107.5,147.9,147.9,154.5,39.13,37.64,37.64,4.47,0.04,0.05,0.05,0.05
    (4) ไขเทียมและไขปรุงแต่ง,151.3,138.5,138.5,146.2,-3.54,-8.43,-8.43,5.53,0.05,0.05,0.05,0.04
    (5) สารอินทรีย์ที่เป็นตัวลดแรงตึงผิว,373.3,402.6,402.6,540.7,-21.67,7.85,7.85,34.29,0.13,0.13,0.13,0.16
  3.30 หมวกและส่วนประกอบ,1.4,0.4,0.4,1.2,86.98,-69.61,-69.61,178.92,0.00,0.00,0.00,0.00
  3.31 เครื่องมือแพทย์และอุปกรณ์,191.7,185.1,185.1,186.5,30.59,-3.46,-3.46,0.75,0.07,0.06,0.06,0.06
  3.32 ผลิตภัณฑ์เภสัชภัณฑ์,239.7,316.4,316.4,374.1,2.54,32.00,32.00,18.25,0.08,0.11,0.11,0.11
  3.33 ปูนซิเมนต์,273.0,0.3,0.3,0.0,-82.44,-99.89,-99.89,-89.79,0.10,0.00,0.00,0.00
  3.34 หนังสือและสิ่งพิมพ์,335.3,346.6,346.6,229.9,38.58,3.38,3.38,-33.68,0.12,0.12,0.12,0.07
  3.35 เครื่องถ่ายเอกสาร ส่วนประกอบและอุปกรณ์,,0.0,0.0,,,,,,,0.00,0.00,
  3.36 แก้วและกระจก,485.9,604.8,604.8,705.9,-18.23,24.47,24.47,16.71,0.17,0.20,0.20,0.22
   3.36.1 กระเปาะแก้วและส่วนประกอบใช้ทำหลอด,17.9,13.6,13.6,7.2,-37.27,-23.98,-23.98,-47.21,0.01,0.00,0.00,0.00
   3.36.2 โพล์ตกลาสและแก้วที่ขัดผิว,5.4,30.6,30.6,57.5,-89.22,472.12,472.12,87.47,0.00,0.01,0.01,0.02
   3.36.3 กระจกนิรภัย กระจกรถยนต์,213.7,256.9,256.9,236.1,-29.68,20.21,20.21,-8.09,0.07,0.09,0.09,0.07
   3.36.4 แก้วและกระจกอื่นๆ,249.0,303.7,303.7,405.1,17.35,21.97,21.97,33.40,0.09,0.10,0.10,0.12
  3.37 ผลิตภัณฑ์เบ็ดเตล็ด,350.6,299.3,299.3,277.8,-0.13,-14.63,-14.63,-7.15,0.12,0.10,0.10,0.08
   3.37.1 แปรงสีฟัน,204.3,157.2,157.2,130.2,-18.04,-23.05,-23.05,-17.21,0.07,0.05,0.05,0.04
   3.37.2 ปากกาและดินสอ,13.5,40.0,40.0,42.6,-42.12,197.25,197.25,6.45,0.00,0.01,0.01,0.01
   3.37.3 เทียนไข,4.1,6.3,6.3,0.1,749.78,55.69,55.69,-97.67,0.00,0.00,0.00,0.00
   3.37.4 ไฟแช็ค,0.0,0.0,0.0,0.0,-99.88,-23.86,-23.86,567.16,0.00,0.00,0.00,0.00
   3.37.5 หวี กี๊บหนีบผม,10.7,22.1,22.1,19.8,222.34,107.30,107.30,-10.40,0.00,0.01,0.01,0.01
   3.37.6 กระติกสูญญากาศและส่วนประกอบ,12.6,15.1,15.1,22.7,93.27,19.86,19.86,50.77,0.00,0.01,0.01,0.01
   3.37.7 แปรงและอุปกรณ์ทำความสะอาด,5.0,5.8,5.8,6.2,14.06,17.29,17.29,6.38,0.00,0.00,0.00,0.00
   3.37.8 ผลิตภัณฑ์เบ็ดเตล็ดอื่นๆ,100.5,52.7,52.7,56.2,78.71,-47.61,-47.61,6.66,0.04,0.02,0.02,0.02
  3.38 ผลิตภัณฑ์สังกะสี,3.5,6.9,6.9,7.4,66.42,97.84,97.84,7.46,0.00,0.00,0.00,0.00
  3.39 กระดาษและผลิตภัณฑ์กระดาษ,"4,622.8","4,416.2","4,416.2","4,860.3",-5.07,-4.47,-4.47,10.06,1.61,1.47,1.47,1.48
   3.39.1 กระดาษใช้สำหรับเขียน พิมพ์ หรือวัตถุประสงค์อื่นทางกราฟิก,106.6,172.6,172.6,145.9,65.59,61.89,61.89,-15.47,0.04,0.06,0.06,0.04
   3.39.2 กระดาษคราฟท์,8.8,4.3,4.3,8.5,-64.10,-50.58,-50.58,95.25,0.00,0.00,0.00,0.00
   3.39.3 กระดาษแข็ง,"1,502.5","1,531.2","1,531.2","1,588.0",26.24,1.91,1.91,3.71,0.52,0.51,0.51,0.48
   3.39.4 กระดาษชำระ กระดาษเช็ดหน้า กระดาษอนามัย,635.5,478.6,478.6,580.3,-46.57,-24.69,-24.69,21.24,0.22,0.16,0.16,0.18
   3.39.5 บรรจุภัณฑ์กระดาษ (หีบ กล่อง ซองฯ),"2,062.1","1,979.2","1,979.2","2,233.2",-3.27,-4.02,-4.02,12.84,0.72,0.66,0.66,0.68
   3.39.6 กระดาษและผลิตภัณฑ์กระดาษอื่นๆ,307.2,250.2,250.2,304.4,14.04,-18.56,-18.56,21.65,0.11,0.08,0.08,0.09
  3.40 ร่ม,0.1,0.2,0.2,0.0,-83.10,146.25,146.25,-89.28,0.00,0.00,0.00,0.00
  3.41 แม่พิมพ์หุ่นแบบหล่อโลหะ,524.7,448.4,448.4,544.1,-34.72,-14.54,-14.54,21.35,0.18,0.15,0.15,0.17
  3.42 ของเบ็ดเตล็ดทำด้วยโลหะสามัญ,"1,873.9","2,408.7","2,408.7","2,545.1",-3.36,28.54,28.54,5.66,0.65,0.80,0.80,0.78
   3.42.1 กุญแจสายยู,379.9,601.9,601.9,556.5,15.71,58.44,58.44,-7.55,0.13,0.20,0.20,0.17
   3.42.2 อุปกรณ์สำหรับยึดติด ทำด้วยโลหะ,629.0,967.1,967.1,"1,036.9",-23.26,53.75,53.75,7.21,0.22,0.32,0.32,0.32
   3.42.3 ตู้นิรภัยและตู้เอกสาร,28.9,25.9,25.9,22.3,17.28,-10.21,-10.21,-14.20,0.01,0.01,0.01,0.01
   3.42.4 รูปหล่อโลหะขนาดเล็ก,0.3,1.5,1.5,0.4,-82.33,380.26,380.26,-73.20,0.00,0.00,0.00,0.00
   3.42.5 จุกและฝาเกลียว,725.7,740.4,740.4,863.5,5.05,2.03,2.03,16.63,0.25,0.25,0.25,0.26
   3.42.6 ของเบ็ดเตล็ดอื่น ๆ ทำด้วยโลหะสามัญ,110.1,71.8,71.8,65.6,48.93,-34.78,-34.78,-8.65,0.04,0.02,0.02,0.02
  3.43 เครื่องจักรกลและส่วนประกอบของเครื่องจักรกล,"15,659.9","20,560.3","20,560.3","25,931.1",9.16,31.29,31.29,26.12,5.46,6.86,6.86,7.90
   3.43.1 เครื่องจักรใช้ในการแปรรูปยางหรือพลาสติก,301.6,363.8,363.8,322.8,-6.49,20.63,20.63,-11.27,0.11,0.12,0.12,0.10
   3.43.2 เครื่องจักรสิ่งทอ,77.9,119.7,119.7,100.2,-37.84,53.71,53.71,-16.28,0.03,0.04,0.04,0.03
   3.43.3 ลิฟต์ บันไดเลื่อน และเครื่องจักรสำหรับลำเลียงขนย้าย,529.6,728.2,728.2,531.8,-5.60,37.50,37.50,-26.97,0.18,0.24,0.24,0.16
   3.43.4 เครื่องจักรใช้ในอุตสาหกรรมการพิมพ์,166.8,301.7,301.7,80.2,10.69,80.87,80.87,-73.40,0.06,0.10,0.10,0.02
   3.43.5 เครื่องสูบเชื้อเพลิง ของเหลว และเครื่องสูบลม,"2,526.1","2,700.0","2,700.0","2,722.9",15.84,6.88,6.88,0.85,0.88,0.90,0.90,0.83
   3.43.6 บอยเลอร์,46.4,24.6,24.6,68.4,-5.17,-46.91,-46.91,177.87,0.02,0.01,0.01,0.02
   3.43.7 เครื่องกังหันไอพ่นและกังหันอื่น ๆ,155.2,476.1,476.1,"1,620.4",-32.12,206.78,206.78,240.33,0.05,0.16,0.16,0.49
   3.43.8 เครื่องจักรที่ใช้กรอง แยกของเหลวหรือก๊าซ,"1,711.5","1,813.7","1,813.7","1,735.2",0.67,5.97,5.97,-4.33,0.60,0.61,0.61,0.53
   3.43.9 เครื่องจักรที่ใช้ในการก่อสร้างและส่วนประกอบ,"4,831.9","8,629.7","8,629.7","12,847.7",47.07,78.60,78.60,48.88,1.69,2.88,2.88,3.91
   3.43.10 เพลาส่งกำลังและข้อเหวี่ยง,"1,700.5","1,531.9","1,531.9","1,342.0",3.04,-9.91,-9.91,-12.40,0.59,0.51,0.51,0.41
   3.43.11 เครื่องวัดรอบ เครื่องบอกความเร็วและอุปกรณ์,331.9,469.4,469.4,769.0,-33.25,41.40,41.40,63.84,0.12,0.16,0.16,0.23
   3.43.12 เครื่องจักรกลและส่วนประกอบอื่น ๆ,"3,280.5","3,401.5","3,401.5","3,790.5",-8.75,3.69,3.69,11.44,1.14,1.14,1.14,1.15
  3.44 อากาศยาน ยานอวกาศ และส่วนประกอบ(เมตริกตัน),43.6,28.9,28.9,85.7,-22.74,-33.60,-33.60,196.26,0.02,0.01,0.01,0.03
  3.45 เครื่องดนตรีและส่วนประกอบ,4.6,1.4,1.4,2.4,507.36,-69.28,-69.28,68.71,0.00,0.00,0.00,0.00
  3.46 อาวุธ กระสุน รวมทั้งส่วนประกอบ,1.2,0.0,0.0,,"6,619.89",-98.78,-98.78,,0.00,0.00,0.00,
  3.47 ทองแดงและของทำด้วยทองแดง,"3,868.4","3,697.0","3,697.0","3,300.5",81.68,-4.43,-4.43,-10.72,1.35,1.23,1.23,1.01
   3.47.1 หลอดหรือท่อและอุปกรณ์ติดตั้งของหลอดหรือท่อทองแดง,375.9,288.1,288.1,270.8,-14.31,-23.34,-23.34,-6.03,0.13,0.10,0.10,0.08
   3.47.2 ฟอยล์ทำด้วยทองแดง,113.4,121.4,121.4,99.4,70.89,7.10,7.10,-18.13,0.04,0.04,0.04,0.03
   3.47.3 ท่อนและเส้นทำด้วยทองแดง,242.3,200.2,200.2,218.9,9.85,-17.38,-17.38,9.35,0.08,0.07,0.07,0.07
   3.47.4 เศษและของที่ใช้ไม่ได้ที่เป็นทองแดง,413.7,620.2,620.2,311.3,115.90,49.91,49.91,-49.81,0.14,0.21,0.21,0.09
   3.47.5 ทองแดงและของทำด้วยทองแดงอื่น ๆ,"2,723.1","2,467.1","2,467.1","2,400.2",124.67,-9.40,-9.40,-2.71,0.95,0.82,0.82,0.73
  3.48 สินค้าอุตสาหกรรมอื่น ๆ,"4,615.5","11,645.1","11,645.1","6,363.5",0.02,152.31,152.31,-45.35,1.61,3.89,3.89,1.94
 4. สินค้าแร่และเชื้อเพลิง,"4,627.5","5,147.4","5,147.4","4,898.5",-5.36,11.23,11.23,-4.84,1.61,1.72,1.72,1.49
  4.1 ดีบุก,,,,,,,,,,,,
  4.2 แร่ยิบซัม,"1,199.2","1,029.3","1,029.3",984.9,-15.97,-14.17,-14.17,-4.31,0.42,0.34,0.34,0.30
  4.3 ก๊าซปิโตรเลียมเหลว,,,,,,,,,,,,
  4.4 ก๊าซธรรมชาติ,,,,,,,,,,,,
  4.5 สังกะสี,,,,,,,,,,,,
  4.6 ตะกั่ว,,,,,,,,,,,,
  4.7 เฟลค์สปาร์,105.0,89.0,89.0,108.0,-43.19,-15.23,-15.23,21.38,0.04,0.03,0.03,0.03
  4.8 แบไรท์,23.6,46.8,46.8,59.8,-50.97,98.30,98.30,27.72,0.01,0.02,0.02,0.02
  4.9 ฟลูออร์สปาร์,0.7,,,0.4,101.08,,,,0.00,,,0.00
  4.10 สเตอวีไรต์,,,,,,,,,,,,
  4.11 น้ำมันดิบ(พันลิตร),,765.4,765.4,0.0,,,,-100.00,,0.26,0.26,0.00
  4.12 น้ำมันสำเร็จรูป,"2,661.7","2,751.4","2,751.4","3,347.9",6.39,3.37,3.37,21.68,0.93,0.92,0.92,1.02
   4.12.1 น้ำมันเบนซิน(พันลิตร),112.5,0.0,0.0,,,-100.00,-100.00,,0.04,0.00,0.00,
   4.12.2 น้ำมันดีเซล(พันลิตร),361.4,0.0,0.0,,,-99.99,-99.99,,0.13,0.00,0.00,
   4.12.3 น้ำมันก๊าด(พันลิตร),,,,,,,,,,,,
   4.12.4 น้ำมันสำเร็จรูปอื่น ๆ(พันลิตร),"1,014.1","1,371.1","1,371.1","1,381.8",-8.62,35.20,35.20,0.78,0.35,0.46,0.46,0.42
   4.12.5 ปิโตรเลียมบิทูเมนและกากอื่น ๆ,4.7,79.6,79.6,105.1,-98.42,"1,582.92","1,582.92",31.93,0.00,0.03,0.03,0.03
   4.12.6 น้ำมันที่กลั่นจากทาร์ของถ่านหิน,"1,169.0","1,300.7","1,300.7","1,861.0",6.98,11.26,11.26,43.08,0.41,0.43,0.43,0.57
  4.13 สินค้าแร่และเชื้อเพลิงอื่น ๆ,637.3,465.6,465.6,397.5,-12.38,-26.95,-26.95,-14.61,0.22,0.16,0.16,0.12
 5. อื่น ๆ (ธุรกรรมพิเศษ เช่น ของที่ออกไปกับตน),0.0,0.0,0.0,0.0,,,,,0.00,0.00,0.00,0.00
  ที่มา : ศูนย์เทคโนโลยีสารสนเทศและการสื่อสาร สำนักงานปลัดกระทรวงพาณิชย์ โดยความร่วมมือจากกรมศุลกากร,,,,,,,,,,,,
